timestamp,demand_mw,demand_with_losses_mw,hydro_supply_mw,solar_supply_mw,thermal_supply_mw,total_supply_mw,unmet_demand_mw,frequency_hz
2025-11-07 22:00:00,729.41,814.39,967.75,0.0,0.0,967.75,0.0,49.978
2025-11-07 23:00:00,638.01,712.34,959.24,0.0,0.0,959.24,0.0,49.962
2025-11-08 00:00:00,496.06,553.86,969.4,0.0,0.0,969.4,0.0,50.027
2025-11-08 01:00:00,500.14,558.41,933.06,0.0,0.0,933.06,0.0,50.01
2025-11-08 02:00:00,473.46,528.62,940.54,0.0,0.0,940.54,0.0,49.976
2025-11-08 03:00:00,435.36,486.08,970.82,0.0,0.0,970.82,0.0,49.979
2025-11-08 04:00:00,455.82,508.92,932.44,0.0,0.0,932.44,0.0,50.001
2025-11-08 05:00:00,516.42,576.58,952.77,0.0,0.0,952.77,0.0,50.021
2025-11-08 06:00:00,570.49,636.96,956.72,0.0,0.0,956.72,0.0,49.992
2025-11-08 07:00:00,685.74,765.62,960.23,4.08,0.0,964.3,0.0,49.963
2025-11-08 08:00:00,820.44,916.02,947.95,8.68,0.0,956.64,0.0,49.952
2025-11-08 09:00:00,766.08,855.33,953.07,13.14,0.0,966.21,0.0,49.979
2025-11-08 10:00:00,704.98,787.11,946.0,15.89,0.0,961.89,0.0,49.979
2025-11-08 11:00:00,691.89,772.5,920.29,15.2,0.0,935.49,0.0,49.972
2025-11-08 12:00:00,650.44,726.21,936.44,12.74,0.0,949.18,0.0,50.035
2025-11-08 13:00:00,671.19,749.39,947.19,16.94,0.0,964.13,0.0,49.961
2025-11-08 14:00:00,644.74,719.86,945.14,13.68,0.0,958.82,0.0,49.981
2025-11-08 15:00:00,663.35,740.63,912.24,12.62,0.0,924.86,0.0,50.054
2025-11-08 16:00:00,691.18,771.71,910.58,9.15,0.0,919.73,0.0,49.98
2025-11-08 17:00:00,745.53,832.38,905.74,4.79,0.0,910.53,0.0,50.0
2025-11-08 18:00:00,829.51,926.15,959.71,0.0,0.0,959.71,0.0,50.035
2025-11-08 19:00:00,832.26,929.22,940.68,0.0,0.0,940.68,0.0,49.997
2025-11-08 20:00:00,851.07,950.22,952.31,0.0,0.0,952.31,0.0,50.01
2025-11-08 21:00:00,790.41,882.49,945.82,0.0,0.0,945.82,0.0,49.983
2025-11-08 22:00:00,695.4,776.41,978.39,0.0,0.0,978.39,0.0,49.978
2025-11-08 23:00:00,600.87,670.87,966.76,0.0,0.0,966.76,0.0,49.96
2025-11-09 00:00:00,480.36,536.32,927.38,0.0,0.0,927.38,0.0,49.995
2025-11-09 01:00:00,471.02,525.89,909.57,0.0,0.0,909.57,0.0,50.009
2025-11-09 02:00:00,441.35,492.77,975.66,0.0,0.0,975.66,0.0,50.048
2025-11-09 03:00:00,434.26,484.86,930.31,0.0,0.0,930.31,0.0,49.986
2025-11-09 04:00:00,449.85,502.25,937.18,0.0,0.0,937.18,0.0,50.03
2025-11-09 05:00:00,498.65,556.74,937.67,0.0,0.0,937.67,0.0,50.023
2025-11-09 06:00:00,603.17,673.44,951.17,0.0,0.0,951.17,0.0,49.981
2025-11-09 07:00:00,689.61,769.95,947.24,4.26,0.0,951.49,0.0,50.001
2025-11-09 08:00:00,774.91,865.18,950.61,8.43,0.0,959.04,0.0,50.001
2025-11-09 09:00:00,741.54,827.93,937.84,12.47,0.0,950.3,0.0,49.965
2025-11-09 10:00:00,702.75,784.62,933.52,15.99,0.0,949.5,0.0,49.994
2025-11-09 11:00:00,670.59,748.71,995.59,14.98,0.0,1010.58,0.0,49.979
2025-11-09 12:00:00,691.0,771.5,952.72,17.9,0.0,970.62,0.0,49.994
2025-11-09 13:00:00,671.75,750.01,970.09,18.03,0.0,988.12,0.0,49.996
2025-11-09 14:00:00,644.32,719.39,950.88,17.49,0.0,968.36,0.0,49.999
2025-11-09 15:00:00,662.77,739.98,951.79,12.7,0.0,964.49,0.0,49.985
2025-11-09 16:00:00,673.54,752.01,956.95,8.19,0.0,965.13,0.0,49.973
2025-11-09 17:00:00,754.61,842.52,920.85,3.95,0.0,924.81,0.0,49.956
2025-11-09 18:00:00,817.55,912.8,965.52,0.0,0.0,965.52,0.0,50.023
2025-11-09 19:00:00,864.28,964.97,944.88,0.0,20.83,965.71,0.0,50.0
2025-11-09 20:00:00,827.05,923.41,970.17,0.0,0.0,970.17,0.0,50.026
2025-11-09 21:00:00,778.18,868.84,982.43,0.0,0.0,982.43,0.0,49.996
2025-11-09 22:00:00,686.55,766.54,940.9,0.0,0.0,940.9,0.0,49.999
2025-11-09 23:00:00,564.9,630.71,879.03,0.0,0.0,879.03,0.0,49.993
2025-11-10 00:00:00,552.38,616.73,921.06,0.0,0.0,921.06,0.0,49.991
2025-11-10 01:00:00,506.6,565.62,926.23,0.0,0.0,926.23,0.0,50.006
2025-11-10 02:00:00,498.18,556.22,952.38,0.0,0.0,952.38,0.0,49.992
2025-11-10 03:00:00,463.28,517.25,943.03,0.0,0.0,943.03,0.0,50.024
2025-11-10 04:00:00,499.31,557.48,967.89,0.0,0.0,967.89,0.0,50.035
2025-11-10 05:00:00,546.14,609.77,887.03,0.0,0.0,887.03,0.0,50.032
2025-11-10 06:00:00,663.64,740.95,941.2,0.0,0.0,941.2,0.0,50.039
2025-11-10 07:00:00,748.71,835.94,968.27,4.75,0.0,973.02,0.0,49.971
2025-11-10 08:00:00,833.06,930.11,961.88,8.74,0.0,970.62,0.0,50.03
2025-11-10 09:00:00,814.62,909.53,892.36,13.29,3.79,909.45,0.07,50.001
2025-11-10 10:00:00,744.27,830.98,901.05,14.82,0.0,915.87,0.0,50.003
2025-11-10 11:00:00,726.15,810.75,932.4,16.6,0.0,949.0,0.0,49.982
2025-11-10 12:00:00,763.84,852.83,928.71,16.61,0.0,945.32,0.0,49.991
2025-11-10 13:00:00,733.27,818.7,970.04,16.77,0.0,986.81,0.0,49.945
2025-11-10 14:00:00,705.98,788.22,943.87,16.72,0.0,960.59,0.0,50.014
2025-11-10 15:00:00,698.32,779.68,917.99,11.54,0.0,929.53,0.0,49.995
2025-11-10 16:00:00,722.4,806.56,957.21,8.94,0.0,966.15,0.0,49.987
2025-11-10 17:00:00,832.14,929.08,955.37,4.09,0.0,959.46,0.0,50.033
2025-11-10 18:00:00,876.76,978.9,941.97,0.0,36.74,978.71,0.19,49.998
2025-11-10 19:00:00,909.12,1015.03,922.08,0.0,46.12,968.2,46.83,49.509
2025-11-10 20:00:00,930.14,1038.5,905.71,0.0,49.95,955.67,82.83,49.171
2025-11-10 21:00:00,841.61,939.66,961.29,0.0,0.0,961.29,0.0,50.043
2025-11-10 22:00:00,770.73,860.52,935.28,0.0,0.0,935.28,0.0,49.997
2025-11-10 23:00:00,612.36,683.7,903.88,0.0,0.0,903.88,0.0,50.02
2025-11-11 00:00:00,556.96,621.84,933.98,0.0,0.0,933.98,0.0,49.982
2025-11-11 01:00:00,531.2,593.09,960.14,0.0,0.0,960.14,0.0,50.012
2025-11-11 02:00:00,482.63,538.85,950.36,0.0,0.0,950.36,0.0,50.005
2025-11-11 03:00:00,461.46,515.22,928.07,0.0,0.0,928.07,0.0,50.0
2025-11-11 04:00:00,498.06,556.09,929.49,0.0,0.0,929.49,0.0,49.988
2025-11-11 05:00:00,553.26,617.72,966.64,0.0,0.0,966.64,0.0,49.993
2025-11-11 06:00:00,616.91,688.78,953.9,0.0,0.0,953.9,0.0,49.953
2025-11-11 07:00:00,749.36,836.66,957.14,4.45,0.0,961.58,0.0,49.96
2025-11-11 08:00:00,810.29,904.69,934.69,9.1,0.0,943.79,0.0,49.961
2025-11-11 09:00:00,839.86,937.7,937.71,10.89,0.0,948.6,0.0,49.962
2025-11-11 10:00:00,766.07,855.31,967.81,14.8,0.0,982.61,0.0,49.993
2025-11-11 11:00:00,749.26,836.55,930.52,18.18,0.0,948.7,0.0,49.987
2025-11-11 12:00:00,720.5,804.43,953.59,15.27,0.0,968.86,0.0,49.974
2025-11-11 13:00:00,713.36,796.47,932.76,17.94,0.0,950.7,0.0,50.03
2025-11-11 14:00:00,706.15,788.42,932.47,16.63,0.0,949.1,0.0,49.993
2025-11-11 15:00:00,693.43,774.22,944.64,11.81,0.0,956.44,0.0,50.022
2025-11-11 16:00:00,735.66,821.37,961.67,8.27,0.0,969.94,0.0,49.963
2025-11-11 17:00:00,810.99,905.47,948.96,4.76,0.0,953.73,0.0,50.01
2025-11-11 18:00:00,944.06,1054.04,974.0,0.0,50.0,1024.0,30.03,49.724
2025-11-11 19:00:00,939.91,1049.41,956.59,0.0,48.57,1005.16,44.25,49.567
2025-11-11 20:00:00,937.61,1046.84,962.82,0.0,50.0,1012.82,34.02,49.649
2025-11-11 21:00:00,828.79,925.34,925.74,0.0,0.0,925.74,0.0,49.993
2025-11-11 22:00:00,702.79,784.66,926.33,0.0,0.0,926.33,0.0,50.008
2025-11-11 23:00:00,615.19,686.86,938.84,0.0,0.0,938.84,0.0,50.001
2025-11-12 00:00:00,523.74,584.76,902.62,0.0,0.0,902.62,0.0,50.027
2025-11-12 01:00:00,517.51,577.8,953.88,0.0,0.0,953.88,0.0,49.976
2025-11-12 02:00:00,479.56,535.43,945.33,0.0,0.0,945.33,0.0,50.024
2025-11-12 03:00:00,447.31,499.42,934.58,0.0,0.0,934.58,0.0,50.007
2025-11-12 04:00:00,510.33,569.78,955.75,0.0,0.0,955.75,0.0,50.005
2025-11-12 05:00:00,538.2,600.9,946.53,0.0,0.0,946.53,0.0,49.995
2025-11-12 06:00:00,613.41,684.87,953.5,0.0,0.0,953.5,0.0,50.026
2025-11-12 07:00:00,788.59,880.46,967.37,3.91,0.0,971.28,0.0,49.978
2025-11-12 08:00:00,849.57,948.54,963.45,8.42,0.0,971.87,0.0,49.971
2025-11-12 09:00:00,850.27,949.32,916.05,12.51,20.68,949.25,0.07,50.0
2025-11-12 10:00:00,757.13,845.34,958.29,14.62,0.0,972.91,0.0,49.983
2025-11-12 11:00:00,742.29,828.76,930.32,14.87,0.0,945.19,0.0,50.007
2025-11-12 12:00:00,758.95,847.37,932.53,13.75,0.0,946.28,0.0,50.047
2025-11-12 13:00:00,744.53,831.27,939.44,18.42,0.0,957.86,0.0,50.002
2025-11-12 14:00:00,728.57,813.45,949.03,15.01,0.0,964.05,0.0,50.005
2025-11-12 15:00:00,703.85,785.85,935.64,13.14,0.0,948.78,0.0,50.039
2025-11-12 16:00:00,743.35,829.95,910.15,9.13,0.0,919.28,0.0,50.009
2025-11-12 17:00:00,814.39,909.27,942.94,4.61,0.0,947.55,0.0,50.026
2025-11-12 18:00:00,898.03,1002.65,910.6,0.0,48.67,959.28,43.37,49.559
2025-11-12 19:00:00,937.22,1046.41,949.71,0.0,50.0,999.71,46.7,49.531
2025-11-12 20:00:00,879.39,981.84,948.61,0.0,34.36,982.96,0.0,49.983
2025-11-12 21:00:00,859.2,959.3,977.38,0.0,0.0,977.38,0.0,50.011
2025-11-12 22:00:00,734.42,819.98,932.1,0.0,0.0,932.1,0.0,50.012
2025-11-12 23:00:00,614.36,685.93,928.32,0.0,0.0,928.32,0.0,50.018
2025-11-13 00:00:00,563.08,628.67,964.9,0.0,0.0,964.9,0.0,50.011
2025-11-13 01:00:00,498.95,557.08,912.33,0.0,0.0,912.33,0.0,49.996
2025-11-13 02:00:00,509.31,568.64,956.39,0.0,0.0,956.39,0.0,50.014
2025-11-13 03:00:00,470.12,524.89,917.4,0.0,0.0,917.4,0.0,50.037
2025-11-13 04:00:00,493.08,550.53,925.39,0.0,0.0,925.39,0.0,50.003
2025-11-13 05:00:00,540.26,603.2,955.86,0.0,0.0,955.86,0.0,49.967
2025-11-13 06:00:00,613.06,684.48,911.68,0.0,0.0,911.68,0.0,49.975
2025-11-13 07:00:00,768.74,858.3,974.22,4.08,0.0,978.3,0.0,50.006
2025-11-13 08:00:00,872.75,974.43,932.86,7.37,34.28,974.51,0.0,49.978
2025-11-13 09:00:00,841.87,939.95,937.22,13.46,0.0,950.68,0.0,49.987
2025-11-13 10:00:00,767.61,857.04,922.44,12.96,0.0,935.4,0.0,49.987
2025-11-13 11:00:00,711.36,794.24,898.68,18.5,0.0,917.18,0.0,50.01
2025-11-13 12:00:00,723.61,807.91,928.21,17.91,0.0,946.12,0.0,50.04
2025-11-13 13:00:00,771.44,861.32,946.86,16.32,0.0,963.18,0.0,49.963
2025-11-13 14:00:00,695.46,776.48,963.4,15.24,0.0,978.64,0.0,50.026
2025-11-13 15:00:00,730.75,815.88,933.26,12.47,0.0,945.73,0.0,50.024
2025-11-13 16:00:00,716.66,800.16,911.35,8.36,0.0,919.71,0.0,50.007
2025-11-13 17:00:00,796.01,888.74,927.37,4.9,0.0,932.28,0.0,49.995
2025-11-13 18:00:00,907.7,1013.45,972.76,0.0,38.86,1011.62,1.83,50.001
2025-11-13 19:00:00,921.48,1028.83,925.78,0.0,47.98,973.76,55.07,49.451
2025-11-13 20:00:00,948.87,1059.41,935.42,0.0,50.0,985.42,73.99,49.256
2025-11-13 21:00:00,848.3,947.12,949.57,0.0,0.0,949.57,0.0,49.955
2025-11-13 22:00:00,742.25,828.73,926.44,0.0,0.0,926.44,0.0,50.011
2025-11-13 23:00:00,616.75,688.61,929.88,0.0,0.0,929.88,0.0,50.035
2025-11-14 00:00:00,554.75,619.37,965.09,0.0,0.0,965.09,0.0,49.965
2025-11-14 01:00:00,537.96,600.63,934.47,0.0,0.0,934.47,0.0,49.978
2025-11-14 02:00:00,487.69,544.51,949.48,0.0,0.0,949.48,0.0,49.988
2025-11-14 03:00:00,490.83,548.01,951.23,0.0,0.0,951.23,0.0,49.993
2025-11-14 04:00:00,481.82,537.95,930.64,0.0,0.0,930.64,0.0,49.982
2025-11-14 05:00:00,556.18,620.98,961.75,0.0,0.0,961.75,0.0,50.032
2025-11-14 06:00:00,647.68,723.13,922.21,0.0,0.0,922.21,0.0,50.05
2025-11-14 07:00:00,750.98,838.46,937.87,4.71,0.0,942.58,0.0,50.005
2025-11-14 08:00:00,870.31,971.7,914.99,7.15,47.36,969.5,2.2,49.961
2025-11-14 09:00:00,828.2,924.68,936.79,12.3,0.0,949.09,0.0,50.004
2025-11-14 10:00:00,755.13,843.1,922.57,14.77,0.0,937.34,0.0,49.972
2025-11-14 11:00:00,759.51,847.99,925.44,15.71,0.0,941.16,0.0,49.995
2025-11-14 12:00:00,755.52,843.54,944.43,17.53,0.0,961.96,0.0,50.014
2025-11-14 13:00:00,732.62,817.97,929.71,16.32,0.0,946.02,0.0,50.016
2025-11-14 14:00:00,713.9,797.07,922.6,15.96,0.0,938.56,0.0,50.014
2025-11-14 15:00:00,704.13,786.16,960.81,12.56,0.0,973.37,0.0,49.988
2025-11-14 16:00:00,727.2,811.92,951.7,8.81,0.0,960.5,0.0,50.003
2025-11-14 17:00:00,802.61,896.12,982.56,4.5,0.0,987.06,0.0,49.991
2025-11-14 18:00:00,879.52,981.99,969.01,0.0,13.29,982.29,0.0,50.022
2025-11-14 19:00:00,1003.46,1120.36,948.1,0.0,50.0,998.1,122.26,48.788
2025-11-14 20:00:00,880.57,983.16,918.83,0.0,49.14,967.97,15.19,49.889
2025-11-14 21:00:00,834.49,931.7,928.5,0.0,3.22,931.72,0.0,50.008
2025-11-14 22:00:00,724.67,809.09,937.38,0.0,0.0,937.38,0.0,49.979
2025-11-14 23:00:00,652.72,728.76,918.65,0.0,0.0,918.65,0.0,49.97
2025-11-15 00:00:00,485.63,542.2,957.98,0.0,0.0,957.98,0.0,50.004
2025-11-15 01:00:00,481.29,537.37,934.99,0.0,0.0,934.99,0.0,49.942
2025-11-15 02:00:00,453.04,505.82,942.94,0.0,0.0,942.94,0.0,49.99
2025-11-15 03:00:00,436.54,487.4,933.31,0.0,0.0,933.31,0.0,49.985
2025-11-15 04:00:00,464.16,518.24,961.83,0.0,0.0,961.83,0.0,49.98
2025-11-15 05:00:00,517.46,577.75,944.98,0.0,0.0,944.98,0.0,50.003
2025-11-15 06:00:00,582.15,649.97,935.53,0.0,0.0,935.53,0.0,49.974
2025-11-15 07:00:00,713.45,796.57,940.98,4.74,0.0,945.72,0.0,49.96
2025-11-15 08:00:00,759.47,847.95,934.51,8.81,0.0,943.32,0.0,50.012
2025-11-15 09:00:00,763.85,852.83,951.75,11.93,0.0,963.68,0.0,49.991
2025-11-15 10:00:00,695.91,776.99,939.83,14.39,0.0,954.23,0.0,50.008
2025-11-15 11:00:00,689.46,769.78,918.42,17.44,0.0,935.86,0.0,50.004
2025-11-15 12:00:00,663.5,740.8,930.3,18.54,0.0,948.84,0.0,50.013
2025-11-15 13:00:00,682.21,761.69,968.14,16.33,0.0,984.47,0.0,50.005
2025-11-15 14:00:00,630.14,703.56,940.49,17.16,0.0,957.65,0.0,50.014
2025-11-15 15:00:00,651.8,727.74,934.68,11.83,0.0,946.52,0.0,50.042
2025-11-15 16:00:00,654.66,730.93,953.09,7.55,0.0,960.65,0.0,50.008
2025-11-15 17:00:00,720.35,804.27,932.1,3.79,0.0,935.9,0.0,50.014
2025-11-15 18:00:00,846.31,944.91,971.18,0.0,0.0,971.18,0.0,50.003
2025-11-15 19:00:00,878.59,980.94,947.43,0.0,30.76,978.19,2.75,49.925
2025-11-15 20:00:00,864.02,964.67,937.47,0.0,26.42,963.89,0.78,49.989
2025-11-15 21:00:00,809.66,903.99,936.6,0.0,0.0,936.6,0.0,50.033
2025-11-15 22:00:00,662.32,739.48,936.83,0.0,0.0,936.83,0.0,50.012
2025-11-15 23:00:00,592.88,661.95,887.38,0.0,0.0,887.38,0.0,49.988
2025-11-16 00:00:00,483.9,540.27,955.62,0.0,0.0,955.62,0.0,50.009
2025-11-16 01:00:00,485.21,541.73,955.87,0.0,0.0,955.87,0.0,49.972
2025-11-16 02:00:00,444.79,496.6,969.1,0.0,0.0,969.1,0.0,50.017
2025-11-16 03:00:00,422.95,472.22,958.45,0.0,0.0,958.45,0.0,49.988
2025-11-16 04:00:00,457.26,510.53,933.21,0.0,0.0,933.21,0.0,50.004
2025-11-16 05:00:00,514.17,574.07,925.37,0.0,0.0,925.37,0.0,49.974
2025-11-16 06:00:00,602.38,672.56,925.58,0.0,0.0,925.58,0.0,50.005
2025-11-16 07:00:00,713.97,797.14,919.72,4.68,0.0,924.39,0.0,49.94
2025-11-16 08:00:00,799.38,892.51,946.0,8.49,0.0,954.49,0.0,49.989
2025-11-16 09:00:00,772.15,862.11,926.89,12.03,0.0,938.91,0.0,49.981
2025-11-16 10:00:00,715.54,798.91,908.44,14.41,0.0,922.85,0.0,49.982
2025-11-16 11:00:00,702.21,784.01,928.0,18.25,0.0,946.25,0.0,49.914
2025-11-16 12:00:00,696.36,777.49,934.69,17.0,0.0,951.69,0.0,49.983
2025-11-16 13:00:00,689.74,770.1,906.16,19.01,0.0,925.17,0.0,50.006
2025-11-16 14:00:00,631.41,704.97,911.03,15.04,0.0,926.07,0.0,49.978
2025-11-16 15:00:00,647.4,722.82,944.6,12.04,0.0,956.64,0.0,50.011
2025-11-16 16:00:00,652.14,728.11,958.84,8.4,0.0,967.25,0.0,50.022
2025-11-16 17:00:00,741.22,827.58,923.78,4.6,0.0,928.38,0.0,50.007
2025-11-16 18:00:00,856.51,956.29,970.21,0.0,0.0,970.21,0.0,50.009
2025-11-16 19:00:00,855.77,955.47,965.14,0.0,0.0,965.14,0.0,50.007
2025-11-16 20:00:00,842.73,940.91,913.45,0.0,28.36,941.81,0.0,50.013
2025-11-16 21:00:00,794.18,886.7,966.4,0.0,0.0,966.4,0.0,49.983
2025-11-16 22:00:00,640.59,715.22,950.62,0.0,0.0,950.62,0.0,49.978
2025-11-16 23:00:00,564.12,629.85,908.31,0.0,0.0,908.31,0.0,49.979
2025-11-17 00:00:00,551.07,615.27,963.5,0.0,0.0,963.5,0.0,50.017
2025-11-17 01:00:00,480.34,536.3,940.57,0.0,0.0,940.57,0.0,49.979
2025-11-17 02:00:00,477.64,533.29,961.5,0.0,0.0,961.5,0.0,49.992
2025-11-17 03:00:00,483.73,540.08,936.28,0.0,0.0,936.28,0.0,49.989
2025-11-17 04:00:00,501.88,560.35,978.68,0.0,0.0,978.68,0.0,50.004
2025-11-17 05:00:00,551.2,615.42,924.99,0.0,0.0,924.99,0.0,50.015
2025-11-17 06:00:00,654.37,730.6,946.98,0.0,0.0,946.98,0.0,50.015
2025-11-17 07:00:00,776.21,866.64,919.95,4.89,0.0,924.84,0.0,49.955
2025-11-17 08:00:00,878.24,980.56,954.71,8.02,18.78,981.52,0.0,50.008
2025-11-17 09:00:00,822.02,917.78,932.72,12.46,0.0,945.18,0.0,49.999
2025-11-17 10:00:00,774.3,864.5,966.04,14.41,0.0,980.45,0.0,50.004
2025-11-17 11:00:00,741.32,827.69,936.02,17.01,0.0,953.04,0.0,49.991
2025-11-17 12:00:00,777.02,867.55,942.65,16.68,0.0,959.33,0.0,49.98
2025-11-17 13:00:00,762.34,851.15,962.0,15.38,0.0,977.38,0.0,50.024
2025-11-17 14:00:00,740.25,826.49,953.58,14.4,0.0,967.98,0.0,49.995
2025-11-17 15:00:00,698.95,780.38,962.54,13.5,0.0,976.05,0.0,50.03
2025-11-17 16:00:00,716.89,800.41,958.02,8.82,0.0,966.83,0.0,49.999
2025-11-17 17:00:00,825.86,922.07,954.2,3.95,0.0,958.14,0.0,50.0
2025-11-17 18:00:00,906.62,1012.25,951.26,0.0,49.1,1000.37,11.88,49.864
2025-11-17 19:00:00,949.27,1059.86,919.71,0.0,49.86,969.57,90.29,49.096
2025-11-17 20:00:00,898.83,1003.54,946.07,0.0,50.0,996.07,7.47,49.948
2025-11-17 21:00:00,856.4,956.17,911.21,0.0,45.59,956.8,0.0,49.997
2025-11-17 22:00:00,714.47,797.71,947.43,0.0,0.0,947.43,0.0,50.005
2025-11-17 23:00:00,631.27,704.81,971.9,0.0,0.0,971.9,0.0,50.04
2025-11-18 00:00:00,565.03,630.86,907.91,0.0,0.0,907.91,0.0,49.97
2025-11-18 01:00:00,539.07,601.87,943.92,0.0,0.0,943.92,0.0,49.977
2025-11-18 02:00:00,498.37,556.43,926.08,0.0,0.0,926.08,0.0,50.007
2025-11-18 03:00:00,454.6,507.56,921.78,0.0,0.0,921.78,0.0,49.957
2025-11-18 04:00:00,492.12,549.45,964.43,0.0,0.0,964.43,0.0,50.013
2025-11-18 05:00:00,575.42,642.46,938.88,0.0,0.0,938.88,0.0,49.98
2025-11-18 06:00:00,626.47,699.45,939.89,0.0,0.0,939.89,0.0,49.989
2025-11-18 07:00:00,771.08,860.91,931.98,3.9,0.0,935.89,0.0,50.021
2025-11-18 08:00:00,897.01,1001.51,947.15,8.87,46.78,1002.8,0.0,49.969
2025-11-18 09:00:00,841.51,939.54,939.89,10.67,0.0,950.56,0.0,49.95
2025-11-18 10:00:00,820.1,915.64,935.5,16.25,0.0,951.75,0.0,49.947
2025-11-18 11:00:00,739.58,825.74,936.57,17.1,0.0,953.67,0.0,50.007
2025-11-18 12:00:00,734.74,820.34,916.27,19.6,0.0,935.87,0.0,50.021
2025-11-18 13:00:00,757.03,845.22,954.96,17.3,0.0,972.26,0.0,49.973
2025-11-18 14:00:00,694.32,775.21,964.83,14.36,0.0,979.2,0.0,50.027
2025-11-18 15:00:00,702.82,784.7,932.66,11.25,0.0,943.92,0.0,49.998
2025-11-18 16:00:00,733.34,818.78,913.52,8.66,0.0,922.19,0.0,50.001
2025-11-18 17:00:00,821.2,916.87,929.53,4.39,0.0,933.92,0.0,50.023
2025-11-18 18:00:00,908.38,1014.21,944.91,0.0,50.0,994.91,19.3,49.762
2025-11-18 19:00:00,952.49,1063.46,936.78,0.0,48.53,985.31,78.14,49.234
2025-11-18 20:00:00,904.29,1009.64,945.05,0.0,49.58,994.63,15.01,49.804
2025-11-18 21:00:00,873.3,975.04,918.63,0.0,49.23,967.86,7.18,49.887
2025-11-18 22:00:00,808.48,902.67,941.46,0.0,0.0,941.46,0.0,49.963
2025-11-18 23:00:00,632.28,705.94,921.8,0.0,0.0,921.8,0.0,50.014
2025-11-19 00:00:00,547.68,611.48,960.18,0.0,0.0,960.18,0.0,50.015
2025-11-19 01:00:00,501.25,559.64,932.54,0.0,0.0,932.54,0.0,50.021
2025-11-19 02:00:00,481.99,538.15,932.98,0.0,0.0,932.98,0.0,49.998
2025-11-19 03:00:00,468.45,523.02,956.68,0.0,0.0,956.68,0.0,49.989
2025-11-19 04:00:00,483.25,539.55,946.37,0.0,0.0,946.37,0.0,50.011
2025-11-19 05:00:00,546.1,609.72,940.95,0.0,0.0,940.95,0.0,49.995
2025-11-19 06:00:00,668.98,746.91,902.53,0.0,0.0,902.53,0.0,50.004
2025-11-19 07:00:00,796.46,889.25,934.2,4.87,0.0,939.07,0.0,49.996
2025-11-19 08:00:00,863.13,963.68,909.41,9.15,44.5,963.06,0.62,49.991
2025-11-19 09:00:00,803.85,897.5,912.63,12.14,0.0,924.77,0.0,50.049
2025-11-19 10:00:00,798.2,891.19,920.29,15.92,0.0,936.21,0.0,50.021
2025-11-19 11:00:00,752.61,840.29,945.1,16.27,0.0,961.37,0.0,50.01
2025-11-19 12:00:00,721.01,805.01,934.85,17.57,0.0,952.43,0.0,49.989
2025-11-19 13:00:00,747.79,834.9,959.55,18.59,0.0,978.14,0.0,50.0
2025-11-19 14:00:00,734.22,819.75,950.55,14.43,0.0,964.99,0.0,50.023
2025-11-19 15:00:00,663.6,740.91,926.12,11.28,0.0,937.4,0.0,50.003
2025-11-19 16:00:00,719.55,803.38,909.16,8.82,0.0,917.98,0.0,49.988
2025-11-19 17:00:00,798.42,891.44,908.86,4.66,0.0,913.53,0.0,49.957
2025-11-19 18:00:00,911.26,1017.42,953.09,0.0,50.0,1003.09,14.33,49.846
2025-11-19 19:00:00,929.78,1038.1,931.73,0.0,47.98,979.72,58.38,49.432
2025-11-19 20:00:00,894.66,998.89,936.9,0.0,48.49,985.4,13.49,49.832
2025-11-19 21:00:00,863.14,963.7,939.65,0.0,24.42,964.07,0.0,50.035
2025-11-19 22:00:00,726.1,810.69,904.53,0.0,0.0,904.53,0.0,50.004
2025-11-19 23:00:00,630.09,703.5,923.36,0.0,0.0,923.36,0.0,50.033
2025-11-20 00:00:00,531.24,593.13,951.9,0.0,0.0,951.9,0.0,49.996
2025-11-20 01:00:00,500.65,558.97,933.02,0.0,0.0,933.02,0.0,49.943
2025-11-20 02:00:00,499.15,557.3,914.92,0.0,0.0,914.92,0.0,49.988
2025-11-20 03:00:00,474.03,529.26,902.68,0.0,0.0,902.68,0.0,49.982
2025-11-20 04:00:00,501.2,559.59,940.16,0.0,0.0,940.16,0.0,49.977
2025-11-20 05:00:00,539.15,601.96,946.06,0.0,0.0,946.06,0.0,50.01
2025-11-20 06:00:00,627.9,701.05,931.05,0.0,0.0,931.05,0.0,49.975
2025-11-20 07:00:00,798.81,891.88,917.35,3.87,0.0,921.23,0.0,49.962
2025-11-20 08:00:00,833.75,930.88,955.02,6.81,0.0,961.83,0.0,49.982
2025-11-20 09:00:00,855.0,954.61,930.63,13.25,10.1,953.98,0.63,50.012
2025-11-20 10:00:00,798.04,891.01,925.97,15.24,0.0,941.21,0.0,49.991
2025-11-20 11:00:00,769.9,859.59,943.3,16.39,0.0,959.69,0.0,49.975
2025-11-20 12:00:00,740.73,827.03,957.55,17.94,0.0,975.49,0.0,49.987
2025-11-20 13:00:00,719.85,803.71,956.38,18.95,0.0,975.33,0.0,50.025
2025-11-20 14:00:00,712.25,795.22,910.88,16.39,0.0,927.27,0.0,50.01
2025-11-20 15:00:00,683.71,763.36,952.18,12.95,0.0,965.12,0.0,50.011
2025-11-20 16:00:00,717.18,800.73,932.6,7.9,0.0,940.5,0.0,50.009
2025-11-20 17:00:00,813.71,908.5,940.32,4.13,0.0,944.45,0.0,49.956
